id,profit,tenure,district,online,inc,age
8321,-8,11.5,1200,0,7,5
8624,-8,3.91000008583069,1100,0,1,2
8683,-8,6.15999984741211,1100,0,6,7
8797,-8,6.82999992370606,1200,0,5,4
9088,-8,3.91000008583069,1200,0,3,2
9144,-8,6.90999984741211,1300,0,4,3
9153,-8,8.5,1100,0,,2
9389,-8,5.75,1100,0,5,4
9575,-8,0.409999996423721,1200,0,,
9680,-8,1.83000004291534,1200,0,1,1
9774,-8,0.5,1300,0,,
10067,-8,0.5,1200,0,6,4
10475,-8,6.40999984741211,1300,0,,
10517,-8,9,1200,0,6,3
10956,-8,7.15999984741211,1100,0,1,5
11054,-8,3.32999992370605,1200,0,7,2
11081,-8,3.41000008583069,1200,0,7,4
11225,-8,2.32999992370605,1200,0,5,3
11429,-8,30.0799999237061,1200,0,7,7
11683,-8,10.0799999237061,1200,0,9,5
12149,-8,2.5,1200,0,6,4
12175,-8,26.1599998474121,1200,0,9,6
12227,-8,0.25,1200,0,1,
12270,-8,0.910000026226044,1200,0,,
12332,-8,0.660000026226044,1200,0,6,3
12495,-8,2.82999992370605,1200,0,,1
12712,-8,8.90999984741211,1200,0,,5
12784,-8,11.4099998474121,1300,0,4,5
13039,-8,2.41000008583069,1200,0,,
13292,-8,5,1200,0,,
13549,-8,12.9099998474121,1100,0,6,5
14177,-8,24.9099998474121,1100,0,,
14438,-8,20,1300,0,4,3
14527,-8,2.75,1100,0,6,4
14551,-8,7.57999992370606,1200,0,8,6
14578,-8,2.57999992370605,1200,0,,
14942,-8,0.330000013113022,1200,0,6,3
15069,-8,1.25,1200,0,,
15141,-8,5.57999992370606,1300,0,4,3
15193,-8,12.4099998474121,1200,0,,
15231,-8,5.75,1200,0,6,5
15312,-8,6.65999984741211,1200,0,3,2
15319,-8,2.5,1200,0,1,4
15351,-8,0.910000026226044,1200,0,,
15378,-8,6.90999984741211,1200,0,1,7
15411,-8,0.5,1300,0,,
15691,-8,10.0799999237061,1100,0,6,4
15704,-8,19.5799999237061,1200,0,5,5
15847,-8,26.9099998474121,1200,0,7,
15880,-8,3.25,1200,0,,
16009,-8,19.25,1200,0,8,5
16028,-8,11.3299999237061,1200,0,,
16294,-8,2.25,1200,0,2,4
16533,-8,0.5799999833107,1100,0,,
16737,-8,13.3299999237061,1200,0,4,6
16785,-8,4.90999984741211,1200,0,2,7
16886,-8,3.75,1200,0,3,2
17015,-8,2.5,1100,0,2,7
17369,-8,14.75,1100,0,,
17544,-8,4.15999984741211,1200,0,6,3
17572,-8,3.07999992370605,1200,0,,
17912,-8,1.58000004291534,1200,0,6,4
18484,-8,4.90999984741211,1200,0,,
18871,-8,24.0799999237061,1200,0,6,5
18993,-8,2.66000008583069,1200,0,,
19223,-8,1.9099999666214,1300,0,6,3
19767,-8,6.40999984741211,1200,0,1,2
20612,-8,2.66000008583069,1200,0,6,4
20977,-8,28.5,1300,0,2,6
21207,-8,6.15999984741211,1200,0,,
21348,-8,0.25,1100,0,,
21387,-8,3.75,1200,0,,
22807,-8,2.57999992370605,1200,0,7,3
22837,-8,9.07999992370605,1200,0,3,3
23014,-8,12.0799999237061,1200,0,,
23148,-8,22.8299999237061,1300,0,7,4
23154,-8,3.5,1300,0,,
23249,-8,3.41000008583069,1200,0,,
23277,-8,1.75,1200,0,6,2
23608,-8,3.66000008583069,1200,0,7,2
23697,-8,4.65999984741211,1200,0,,
23771,-8,0.409999996423721,1200,0,1,3
23856,-8,4.40999984741211,1200,0,,
24048,-8,2.82999992370605,1200,0,9,4
24540,-8,2.66000008583069,1300,0,5,6
24642,-8,2,1200,0,4,3
24680,-8,10.0799999237061,1200,0,8,3
24726,-8,1.4099999666214,1300,0,6,3
24853,-8,6.40999984741211,1100,0,1,
24931,-8,1.58000004291534,1300,0,6,4
25477,-8,7.5,1200,0,1,4
25678,-8,2.32999992370605,1200,0,,
25808,-8,0.660000026226044,1300,0,6,3
25950,-8,24.5,1200,0,8,7
26238,-8,1.6599999666214,1200,0,5,1
26260,-8,0.5799999833107,1100,0,7,3
26388,-8,10.4099998474121,1200,0,2,3
26728,-8,1.25,1200,0,1,4
26762,-8,2.07999992370605,1200,0,,
27932,-8,1.1599999666214,1300,0,9,4
28083,-8,14.4099998474121,1200,0,1,3
28544,-8,4.57999992370606,1200,0,8,2
28821,-8,5,1100,0,,
28822,-8,1.6599999666214,1200,0,,
28923,-8,4.90999984741211,1200,0,6,4
29475,-8,24.0799999237061,1200,0,4,7
29577,-8,1.83000004291534,1200,0,,
29732,-8,6.40999984741211,1200,0,6,2
29754,-8,0.409999996423721,1200,0,4,2
29905,-8,12.1599998474121,1200,0,8,7
30666,-8,11.5,1200,0,3,5
30790,-8,1.1599999666214,1200,0,,
30927,-8,1.6599999666214,1200,0,,
31192,-8,0.8299999833107,1200,0,,
31360,-8,2.91000008583069,1200,0,6,3
31448,-8,0.8299999833107,1200,0,8,5
1434,-8,3.07999992370605,1300,1,4,2
3538,-8,1.83000004291534,1200,1,,
4527,-8,4.57999992370606,1200,1,6,4
4904,-8,0.660000026226044,1300,1,,
6852,-8,0.75,1200,1,6,2
12060,-8,5.15999984741211,1200,1,7,3
17996,-8,2.25,1200,1,6,2
19472,-8,1.58000004291534,1200,1,1,
21005,-8,7.75,1300,1,5,4
21471,-8,1.08000004291534,1300,1,3,5
22229,-8,9.82999992370605,1200,1,,
25257,-8,11.6599998474121,1300,1,6,5
27528,-8,3.75,1200,1,3,2
27687,-8,0.409999996423721,1200,1,,
28255,-8,0.409999996423721,1200,1,4,1
29048,-8,7.5,1200,1,7,3
29403,-8,29.8299999237061,1200,1,3,5
31306,-8,0.5799999833107,1300,1,,
151,-9,1,1200,0,,
276,-9,1.6599999666214,1200,0,,
341,-9,4.90999984741211,1200,0,7,5
451,-9,5,1100,0,1,4
505,-9,7.57999992370606,1200,0,,
936,-9,1.4099999666214,1300,0,,
1041,-9,8.40999984741211,1300,0,3,5
1060,-9,4.75,1200,0,5,3
1420,-9,10.8299999237061,1200,0,7,4
1683,-9,7.07999992370606,1200,0,,
1775,-9,2.07999992370605,1200,0,4,3
1888,-9,1.58000004291534,1300,0,,
2052,-9,7.25,1200,0,,
2107,-9,1.5,1200,0,,
2832,-9,1.58000004291534,1200,0,,
2894,-9,1.33000004291534,1300,0,6,1
3115,-9,4.65999984741211,1300,0,6,4
3130,-9,2.25,1200,0,6,4
3134,-9,1,1200,0,1,3
3214,-9,0.5,1100,0,,
3224,-9,23.0799999237061,1200,0,3,6
3237,-9,13.0799999237061,1300,0,6,7
3259,-9,5.57999992370606,1200,0,,
3422,-9,16.75,1200,0,,
3621,-9,0.5799999833107,1200,0,5,4
3717,-9,2.82999992370605,1200,0,3,7
3995,-9,5.75,1300,0,,
4170,-9,3.25,1200,0,3,1
4301,-9,7.40999984741211,1200,0,6,6
4404,-9,12,1100,0,9,3
4757,-9,0.330000013113022,1300,0,1,4
4779,-9,12.0799999237061,1200,0,4,4
5786,-9,0.910000026226044,1300,0,7,2
5804,-9,26.5,1200,0,6,4
5834,-9,1.4099999666214,1200,0,,
6363,-9,11.9099998474121,1300,0,7,6
6497,-9,8.57999992370606,1100,0,7,6
6539,-9,4.75,1200,0,9,4
6584,-9,14.25,1200,0,5,4
6893,-9,0.910000026226044,1200,0,,
6974,-9,7,1200,0,6,4
7110,-9,22.3299999237061,1300,0,3,5
7216,-9,2.07999992370605,1200,0,3,2
7462,-9,0.409999996423721,1200,0,,
7551,-9,14.1599998474121,1200,0,2,2
7994,-9,6.15999984741211,1200,0,5,3
8226,-9,15,1200,0,6,3
8332,-9,7.5,1200,0,,
8577,-9,3.5,1200,0,9,4
9193,-9,3.66000008583069,1200,0,2,7
9264,-9,5.32999992370606,1300,0,1,5
9311,-9,0.660000026226044,1200,0,,
9361,-9,19.0799999237061,1300,0,1,7
9455,-9,11.9099998474121,1200,0,1,7
9497,-9,23.5799999237061,1200,0,,
9636,-9,1.1599999666214,1200,0,,
9699,-9,14.5,1200,0,,
9743,-9,1.08000004291534,1200,0,9,4
10086,-9,6.40999984741211,1200,0,1,3
10182,-9,3.91000008583069,1200,0,4,4
10218,-9,3.57999992370605,1200,0,1,2
10843,-9,0.8299999833107,1300,0,6,1
11008,-9,4.32999992370605,1200,0,6,2
11172,-9,0.8299999833107,1200,0,5,1
11804,-9,3,1300,0,1,4
11810,-9,1.4099999666214,1200,0,1,1
11960,-9,9.15999984741211,1200,0,2,7
12172,-9,1.58000004291534,1200,0,9,3
12183,-9,0.409999996423721,1200,0,2,2
12268,-9,8.07999992370606,1200,0,9,3
12317,-9,3.66000008583069,1200,0,,
12699,-9,5.65999984741211,1100,0,,
12739,-9,1.58000004291534,1200,0,9,4
12824,-9,2,1200,0,,
12948,-9,31.5799999237061,1200,0,7,7
13173,-9,6.32999992370606,1200,0,6,3
13178,-9,0.409999996423721,1300,0,,
13250,-9,3.5,1200,0,,
13271,-9,0.5,1100,0,,
13437,-9,7.40999984741211,1200,0,6,5
13745,-9,15.5799999237061,1200,0,2,7
13854,-9,14.0799999237061,1100,0,,
14122,-9,1.83000004291534,1200,0,7,2
14280,-9,5.57999992370606,1200,0,6,2
14536,-9,1.4099999666214,1200,0,,
14584,-9,6.5,1200,0,5,6
14721,-9,2.5,1200,0,,
14833,-9,3.66000008583069,1300,0,,
14871,-9,8.90999984741211,1200,0,8,4
15556,-9,2.75,1200,0,,
15728,-9,20.3299999237061,1200,0,6,5
15753,-9,2.82999992370605,1200,0,3,2
15789,-9,2.41000008583069,1300,0,3,6
15806,-9,0.910000026226044,1200,0,,
15845,-9,0.5799999833107,1100,0,,
15988,-9,0.409999996423721,1200,0,,
16398,-9,2.07999992370605,1200,0,,
16442,-9,15.9099998474121,1200,0,8,4
16469,-9,3.57999992370605,1200,0,6,4
16664,-9,2.82999992370605,1300,0,,
16768,-9,7.07999992370606,1200,0,4,3
17103,-9,1.08000004291534,1200,0,,
17118,-9,18.75,1300,0,2,4
17144,-9,3.07999992370605,1200,0,1,2
17160,-9,11.75,1200,0,7,3
17604,-9,5.07999992370606,1200,0,6,
17815,-9,0.25,1200,0,5,5
18180,-9,4.25,1200,0,7,2
18371,-9,1.58000004291534,1200,0,,
18611,-9,5.5,1200,0,3,3
18728,-9,9.40999984741211,1200,0,1,6
18787,-9,2,1200,0,,
18866,-9,24.3299999237061,1200,0,6,5
19100,-9,7.40999984741211,1200,0,7,3
19508,-9,6.90999984741211,1200,0,6,4
19783,-9,2.57999992370605,1200,0,4,5
19801,-9,6.57999992370606,1200,0,,
19932,-9,0.5799999833107,1200,0,,
19968,-9,4.25,1200,0,,
19974,-9,0.75,1200,0,3,2
19995,-9,1.5,1100,0,5,3
20046,-9,2.5,1200,0,6,3
20186,-9,4.32999992370605,1200,0,,
20277,-9,1.75,1200,0,1,1
20318,-9,11,1100,0,,
20436,-9,12.25,1200,0,,
20685,-9,2.5,1200,0,8,2
20789,-9,0.5799999833107,1300,0,3,
20924,-9,1.6599999666214,1300,0,1,2
20969,-9,2.25,1100,0,1,2
21122,-9,2.32999992370605,1200,0,7,
21124,-9,2.5,1200,0,,
21358,-9,17.3299999237061,1200,0,6,5
21453,-9,8.07999992370606,1200,0,3,7
21513,-9,15,1200,0,6,3
21616,-9,15.6599998474121,1200,0,8,4
21625,-9,2.82999992370605,1200,0,,
21677,-9,0.660000026226044,1200,0,3,3
21875,-9,2.41000008583069,1300,0,,
21954,-9,22.0799999237061,1300,0,3,6
21992,-9,11.8299999237061,1200,0,7,7
22000,-9,1.83000004291534,1200,0,,
22064,-9,0.409999996423721,1200,0,,
22241,-9,7.32999992370606,1200,0,9,3
22402,-9,9.07999992370605,1200,0,6,5
22440,-9,5.32999992370606,1200,0,9,4
22562,-9,4.57999992370606,1200,0,,
22587,-9,0.330000013113022,1200,0,,
22762,-9,2.91000008583069,1200,0,8,4
22776,-9,9.75,1200,0,1,3
22832,-9,3.41000008583069,1200,0,7,2
23125,-9,6.90999984741211,1200,0,9,4
23352,-9,2,1200,0,2,4
23731,-9,6.90999984741211,1200,0,5,6
23871,-9,5.32999992370606,1300,0,,
23926,-9,2.5,1200,0,,
24179,-9,0.25,1100,0,1,
24229,-9,1.83000004291534,1200,0,,
24318,-9,3.57999992370605,1200,0,9,2
24485,-9,0.5799999833107,1200,0,5,3
24917,-9,4.57999992370606,1200,0,3,3
24989,-9,2.66000008583069,1200,0,9,3
25023,-9,2.32999992370605,1200,0,3,3
25061,-9,11.5799999237061,1200,0,3,7
25325,-9,6.65999984741211,1200,0,7,5
25827,-9,16.75,1300,0,5,6
25878,-9,5.82999992370606,1200,0,4,7
25983,-9,27.1599998474121,1200,0,1,2
26058,-9,2.91000008583069,1200,0,5,3
26589,-9,0.409999996423721,1200,0,,
26808,-9,5.25,1100,0,6,5
26960,-9,0.8299999833107,1200,0,,
27123,-9,1.4099999666214,1200,0,,
27144,-9,3.57999992370605,1200,0,,
27481,-9,2.32999992370605,1200,0,,
27863,-9,8.40999984741211,1200,0,8,7
27941,-9,26,1200,0,3,7
28093,-9,15,1100,0,5,4
28135,-9,7.25,1200,0,5,2
28191,-9,24.0799999237061,1200,0,9,6
28406,-9,13.0799999237061,1200,0,6,7
28617,-9,18.6599998474121,1200,0,5,6
28769,-9,6.75,1200,0,3,2
28779,-9,0.330000013113022,1200,0,7,4
28861,-9,16.0799999237061,1200,0,,
29090,-9,2.82999992370605,1200,0,1,2
29232,-9,3.5,1200,0,4,7
29802,-9,4.32999992370605,1200,0,,
29940,-9,3,1100,0,1,6
30079,-9,22.1599998474121,1200,0,7,4
30290,-9,0.409999996423721,1300,0,6,6
30410,-9,29.25,1200,0,,
30638,-9,3,1200,0,1,4
30676,-9,5.57999992370606,1200,0,,
30799,-9,1.5,1200,0,,
30911,-9,1.6599999666214,1200,0,,
30983,-9,23.1599998474121,1200,0,4,4
30985,-9,19.9099998474121,1100,0,,
31095,-9,7.15999984741211,1200,0,,
31351,-9,2.25,1200,0,2,4
31587,-9,1.1599999666214,1100,0,,
3619,-9,4.90999984741211,1200,1,,
9985,-9,0.660000026226044,1200,1,,
10425,-9,0.910000026226044,1300,1,3,3
11341,-9,0.5799999833107,1200,1,7,
12455,-9,3.66000008583069,1200,1,7,2
15862,-9,18.8299999237061,1200,1,,
20064,-9,21.4099998474121,1200,1,6,3
21257,-9,21.4099998474121,1200,1,6,4
24820,-9,6.25,1200,1,8,5
26177,-9,10.5,1300,1,1,1
27081,-9,3.5,1200,1,6,2
27705,-9,2.07999992370605,1200,1,6,
28628,-9,4.75,1200,1,,
31466,-9,18.4099998474121,1200,1,4,5
236,-10,15.3299999237061,1200,0,6,4
615,-10,1.5,1200,0,9,2
1030,-10,9.40999984741211,1200,0,1,4
1330,-10,3.5,1100,0,7,4
1461,-10,1.1599999666214,1200,0,,
1766,-10,5.57999992370606,1200,0,,
1866,-10,20.0799999237061,1200,0,,4
4429,-10,3.75,1200,0,7,2
4444,-10,7.75,1300,0,,
4740,-10,13.5,1300,0,,
4768,-10,1.1599999666214,1200,0,3,2
4769,-10,5.32999992370606,1200,0,1,2
5754,-10,3.82999992370605,1200,0,9,2
6142,-10,6.07999992370606,1200,0,7,4
6370,-10,31,1300,0,,
7210,-10,4.5,1300,0,7,4
8414,-10,6.15999984741211,1200,0,3,1
8852,-10,14.5799999237061,1200,0,2,5
8937,-10,30.0799999237061,1200,0,7,6
9763,-10,1.6599999666214,1200,0,,
9882,-10,9,1200,0,,
10057,-10,29.75,1200,0,3,7
10111,-10,12.6599998474121,1200,0,1,1
10312,-10,7.82999992370606,1200,0,8,6
10316,-10,2.16000008583069,1200,0,,3
10334,-10,35.1599998474121,1100,0,2,7
10431,-10,12.0799999237061,1200,0,3,3
10438,-10,1.08000004291534,1200,0,,
10579,-10,3.5,1300,0,4,3
10764,-10,2.57999992370605,1200,0,,
11140,-10,9.25,1200,0,7,2
12568,-10,6.40999984741211,1200,0,9,3
12766,-10,14.9099998474121,1200,0,6,3
12942,-10,23,1300,0,6,3
13022,-10,4.25,1300,0,1,4
13846,-10,20.75,1200,0,9,3
13860,-10,5.5,1200,0,,2
14465,-10,4.65999984741211,1200,0,8,2
14549,-10,3.82999992370605,1200,0,5,5
14645,-10,4.75,1200,0,8,2
15076,-10,2.66000008583069,1200,0,5,5
15305,-10,12.9099998474121,1200,0,9,4
15350,-10,5.5,1300,0,6,7
15926,-10,6.75,1200,0,,
16314,-10,1.25,1200,0,,
17081,-10,5.25,1100,0,6,5
17217,-10,7.32999992370606,1200,0,,
17272,-10,11.8299999237061,1200,0,9,4
17304,-10,14.9099998474121,1200,0,,
17640,-10,1.75,1200,0,4,2
17864,-10,36.4099998474121,1300,0,,
18119,-10,3.82999992370605,1200,0,7,4
18578,-10,11.1599998474121,1200,0,3,3
19572,-10,3.82999992370605,1200,0,8,4
19604,-10,5.32999992370606,1200,0,3,4
19832,-10,4.5,1200,0,,
19961,-10,3.91000008583069,1200,0,3,4
20898,-10,5.90999984741211,1200,0,1,7
21395,-10,29.75,1200,0,4,6
21452,-10,4.32999992370605,1200,0,,
21633,-10,25.5799999237061,1200,0,3,3
22434,-10,0.5799999833107,1200,0,7,3
22639,-10,11.3299999237061,1200,0,,
23728,-10,3.41000008583069,1200,0,5,2
24056,-10,2.75,1200,0,7,2
24193,-10,9.15999984741211,1200,0,,
24235,-10,0.5,1300,0,1,3
24279,-10,2.32999992370605,1200,0,6,3
24346,-10,7.75,1100,0,,
24396,-10,10.6599998474121,1200,0,7,6
24906,-10,24.5799999237061,1200,0,6,4
25180,-10,0.5799999833107,1100,0,,
25825,-10,2.5,1100,0,8,4
25886,-10,11.9099998474121,1100,0,,
26190,-10,3.25,1200,0,6,3
26384,-10,22.0799999237061,1200,0,5,6
27564,-10,2.5,1100,0,1,7
29242,-10,34.75,1300,0,,
29369,-10,4.32999992370605,1200,0,6,6
31189,-10,19.5799999237061,1300,0,6,4
210,-10,4.5,1300,1,6,4
751,-10,7.57999992370606,1200,1,1,2
1510,-10,3.57999992370605,1200,1,3,2
4798,-10,7.90999984741211,1100,1,5,7
9498,-10,6.75,1200,1,2,3
10785,-10,17.5,1200,1,9,3
15054,-10,4.40999984741211,1300,1,,
15127,-10,6.82999992370606,1200,1,,
15622,-10,4.57999992370606,1200,1,2,2
17166,-10,10.3299999237061,1200,1,5,3
18745,-10,2.32999992370605,1200,1,9,2
20404,-10,0.5799999833107,1200,1,,
21741,-10,2.91000008583069,1200,1,6,3
24151,-10,7.25,1200,1,6,2
25800,-10,0.25,1100,1,,
27833,-10,4.75,1200,1,7,2
955,-11,4.25,1200,0,1,
1405,-11,28.8299999237061,1200,0,1,6
1527,-11,7.82999992370606,1200,0,1,3
1708,-11,2.41000008583069,1200,0,,
1892,-11,8.57999992370606,1200,0,9,3
2058,-11,2.16000008583069,1200,0,,
2376,-11,6.82999992370606,1200,0,4,3
2730,-11,10.8299999237061,1200,0,1,5
3861,-11,4.82999992370606,1100,0,,
3891,-11,2.32999992370605,1200,0,5,4
4078,-11,2.07999992370605,1200,0,3,2
4098,-11,1.58000004291534,1200,0,6,2
4116,-11,2,1200,0,,
5071,-11,10.4099998474121,1200,0,3,7
5511,-11,2.82999992370605,1300,0,5,3
5844,-11,0.409999996423721,1200,0,,
5921,-11,14.8299999237061,1200,0,9,3
5996,-11,6,1200,0,7,5
6513,-11,1.58000004291534,1300,0,,
6610,-11,24.9099998474121,1200,0,4,5
6667,-11,33.5800018310547,1200,0,,
7421,-11,3.82999992370605,1300,0,3,4
7975,-11,3.66000008583069,1200,0,6,3
8146,-11,6.82999992370606,1200,0,,
8199,-11,3.25,1200,0,6,5
8522,-11,12.8299999237061,1200,0,3,7
8709,-11,23.5799999237061,1200,0,3,3
9004,-11,0.330000013113022,1200,0,,
9032,-11,23.3299999237061,1200,0,7,4
9738,-11,5.32999992370606,1300,0,9,3
10058,-11,10.9099998474121,1300,0,4,2
10219,-11,0.25,1200,0,,1
10720,-11,18.75,1300,0,1,7
11117,-11,5.5,1200,0,,
11231,-11,22.25,1200,0,9,5
11433,-11,0.75,1200,0,,
11491,-11,5.75,1200,0,9,4
11493,-11,3.57999992370605,1200,0,6,4
12032,-11,3.32999992370605,1200,0,,
12163,-11,20.25,1300,0,8,3
12387,-11,3.82999992370605,1200,0,6,4
12401,-11,5.07999992370606,1300,0,6,1
12719,-11,19.0799999237061,1200,0,9,4
13132,-11,2.32999992370605,1200,0,,
13167,-11,14.6599998474121,1200,0,5,3
13385,-11,5.32999992370606,1200,0,,
13457,-11,1.33000004291534,1100,0,7,
13502,-11,14.3299999237061,1300,0,6,4
14627,-11,0.5799999833107,1200,0,,
14787,-11,4.25,1200,0,6,3
15119,-11,11.5,1200,0,1,1
15247,-11,7.5,1200,0,1,4
15405,-11,1.83000004291534,1100,0,4,1
15939,-11,3.66000008583069,1200,0,5,2
16588,-11,24.0799999237061,1200,0,,
16877,-11,2.16000008583069,1200,0,,
17679,-11,0.25,1200,0,,
17796,-11,11.3299999237061,1200,0,7,3
18002,-11,3.82999992370605,1200,0,7,7
18081,-11,17,1100,0,,
18107,-11,12.5,1300,0,4,6
18691,-11,3.82999992370605,1200,0,7,3
18743,-11,16.4099998474121,1200,0,3,5
18753,-11,2.91000008583069,1200,0,1,3
18763,-11,1.6599999666214,1100,0,,
19208,-11,0.5799999833107,1200,0,3,1
19728,-11,39.4099998474121,1200,0,,
19910,-11,2.41000008583069,1100,0,,
20763,-11,6.5,1200,0,3,3
21177,-11,9.40999984741211,1200,0,1,7
21584,-11,0.409999996423721,1100,0,,
21648,-11,7.07999992370606,1200,0,8,2
21666,-11,1.9099999666214,1300,0,,
22042,-11,11.0799999237061,1300,0,9,5
22418,-11,8.32999992370606,1200,0,6,6
22795,-11,12.6599998474121,1200,0,5,5
22923,-11,6,1200,0,5,5
23392,-11,2.07999992370605,1200,0,3,3
23835,-11,15.3299999237061,1200,0,7,5
24039,-11,22,1200,0,6,4
24466,-11,3.57999992370605,1200,0,9,6
25215,-11,3,1200,0,,
25302,-11,28.5799999237061,1200,0,9,7
25529,-11,21.4099998474121,1200,0,6,6
25753,-11,1.83000004291534,1200,0,,
27371,-11,0.8299999833107,1200,0,,3
27461,-11,5.90999984741211,1300,0,1,2
27466,-11,9.65999984741211,1100,0,4,3
28572,-11,5.40999984741211,1300,0,6,2
29799,-11,14.3299999237061,1200,0,7,2
29987,-11,3.25,1200,0,,
30002,-11,1.25,1200,0,,
30071,-11,14.8299999237061,1200,0,,
30496,-11,18.5799999237061,1200,0,9,5
30609,-11,2.16000008583069,1200,0,,
31272,-11,2.5,1200,0,1,2
3228,-11,9.57999992370605,1300,1,8,3
7482,-11,7.5,1200,1,4,2
8040,-11,6.15999984741211,1100,1,,
11523,-11,6.75,1200,1,6,2
14687,-11,6.32999992370606,1200,1,3,3
16101,-11,2.07999992370605,1200,1,6,4
18007,-11,3.57999992370605,1200,1,5,3
20383,-11,17.1599998474121,1200,1,7,4
26313,-11,12.25,1200,1,6,4
27279,-11,8.90999984741211,1200,1,7,6
27641,-11,4.40999984741211,1200,1,5,4
488,-12,10.5,1100,0,1,2
1433,-12,5.32999992370606,1200,0,4,2
1564,-12,6.65999984741211,1200,0,,2
1644,-12,5,1200,0,6,2
2366,-12,10.75,1300,0,5,2
2861,-12,1.08000004291534,1300,0,3,4
2891,-12,4.25,1200,0,,
3012,-12,10.5799999237061,1200,0,3,2
3027,-12,11.75,1100,0,1,4
3289,-12,4.57999992370606,1200,0,,
3660,-12,2.75,1200,0,,
3775,-12,23.1599998474121,1200,0,,
4208,-12,2,1200,0,,
4274,-12,4.40999984741211,1100,0,1,3
5026,-12,5.5,1200,0,2,7
5103,-12,1.9099999666214,1100,0,,
5162,-12,2.75,1200,0,,
5338,-12,6.32999992370606,1300,0,,
5488,-12,0.5799999833107,1300,0,,
5508,-12,3.25,1200,0,,
5630,-12,12.5,1100,0,1,6
6184,-12,4.40999984741211,1200,0,8,5
6200,-12,5.15999984741211,1200,0,7,2
6465,-12,1,1300,0,,
6543,-12,3.91000008583069,1200,0,4,3
6965,-12,3.32999992370605,1200,0,,
7070,-12,1,1200,0,8,3
7080,-12,1.9099999666214,1200,0,6,1
7416,-12,1.25,1200,0,5,4
7744,-12,8.32999992370606,1200,0,6,3
8022,-12,15,1300,0,6,5
8206,-12,6.32999992370606,1200,0,4,3
8288,-12,9.90999984741211,1200,0,6,5
8654,-12,5.57999992370606,1200,0,6,3
8680,-12,3.57999992370605,1300,0,5,2
8777,-12,16.0799999237061,1200,0,,
8888,-12,8.25,1200,0,9,5
9175,-12,6.75,1300,0,5,3
9402,-12,11.75,1200,0,1,3
9451,-12,13.1599998474121,1200,0,,
9577,-12,6.5,1100,0,,
9748,-12,25.25,1200,0,4,3
9965,-12,13.8299999237061,1200,0,5,4
10171,-12,34.3300018310547,1100,0,8,7
10962,-12,25.8299999237061,1200,0,8,3
10982,-12,9.5,1200,0,,
11164,-12,12.1599998474121,1200,0,7,5
11706,-12,3.41000008583069,1200,0,7,5
11763,-12,2.91000008583069,1200,0,1,
11797,-12,4.07999992370605,1200,0,6,3
11925,-12,13.1599998474121,1200,0,,
12099,-12,3.16000008583069,1300,0,1,1
12174,-12,13.5,1200,0,5,5
12190,-12,34.5,1100,0,9,6
12240,-12,1.33000004291534,1100,0,5,4
13200,-12,16.8299999237061,1200,0,3,6
14157,-12,10.6599998474121,1200,0,5,6
14243,-12,5.25,1200,0,,
14305,-12,1.1599999666214,1200,0,4,2
14654,-12,30.4099998474121,1300,0,,
14661,-12,7.15999984741211,1100,0,7,5
15040,-12,5.90999984741211,1300,0,5,7
15095,-12,4.25,1200,0,,
15355,-12,0.8299999833107,1200,0,,
15477,-12,19.9099998474121,1200,0,7,4
15764,-12,11.3299999237061,1200,0,6,4
16047,-12,0.660000026226044,1200,0,,
16504,-12,18.9099998474121,1300,0,1,
16646,-12,6.5,1200,0,,
16807,-12,4.65999984741211,1200,0,3,4
16890,-12,6.57999992370606,1200,0,,
16978,-12,14.5799999237061,1200,0,7,5
17240,-12,0.409999996423721,1200,0,,
17503,-12,5.15999984741211,1100,0,6,4
17639,-12,0.409999996423721,1200,0,,
17641,-12,2.5,1200,0,,
17807,-12,4.07999992370605,1200,0,,
17828,-12,5.07999992370606,1200,0,6,4
17897,-12,9.65999984741211,1200,0,6,2
17968,-12,2.91000008583069,1200,0,,
18719,-12,5.32999992370606,1200,0,7,2
18833,-12,5.65999984741211,1300,0,2,2
19605,-12,3.07999992370605,1200,0,,
20017,-12,5.32999992370606,1100,0,6,6
20063,-12,13.1599998474121,1200,0,,
20284,-12,6.75,1200,0,,
20442,-12,5.15999984741211,1300,0,,
20587,-12,2.91000008583069,1100,0,7,2
20787,-12,22.4099998474121,1200,0,5,4
21280,-12,3.25,1200,0,,
21688,-12,3.41000008583069,1300,0,4,3
21742,-12,9.65999984741211,1300,0,8,4
22003,-12,1,1200,0,9,4
22164,-12,7.25,1100,0,5,2
22359,-12,18,1200,0,,
22483,-12,3.57999992370605,1200,0,6,5
22732,-12,22.6599998474121,1200,0,6,5
22770,-12,0.330000013113022,1300,0,,
23244,-12,3.91000008583069,1100,0,2,4
23419,-12,10.3299999237061,1200,0,,
23423,-12,6.07999992370606,1200,0,6,3
23583,-12,4.57999992370606,1300,0,6,3
23753,-12,5,1200,0,5,5
24350,-12,2.66000008583069,1200,0,7,5
24374,-12,1.4099999666214,1200,0,4,4
24571,-12,29.25,1100,0,,
25016,-12,6.90999984741211,1200,0,9,6
25159,-12,9.65999984741211,1200,0,,
25160,-12,8.07999992370606,1200,0,6,3
25323,-12,0.75,1200,0,3,2
25430,-12,1.75,1300,0,,
25783,-12,10.8299999237061,1200,0,,
26068,-12,13.4099998474121,1200,0,8,2
26265,-12,14.75,1200,0,4,5
